id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
121,ADINOS,NOVO,105730378,2029-01-05,25351825989200846,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,DESONIDA
122,ADINOS GEN,NOVO,105730407,2026-01-08,25351163689200998,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,DESONIDA +  SULFATO DE GENTAMICINA
123,ADIPEPT,SIMILAR,105730462,2028-01-12,25351278967201217,ANTIACIDOS E ANTIULCEROSOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,PANTOPRAZOL
124,ADLYV,SIMILAR,141070637,2031-01-11,25351532892201972,ANALGESICOS NAO NARCOTICOS,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,IBUPROFENO
125,ADMELOG,BIOLÓGICO,183260412,2028-01-09,25351627305201922,ANTIDIABETICOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,INSULINA LISPRO
126,ADOLESS,SIMILAR,103900140,2028-01-05,253510382620142,ANTICONCEPCIONAIS,33349473000158,FARMOQUÍMICA S/A,ETINILESTRADIOL +  GESTODENO
127,ADORLAN,NOVO,186100017,2030-01-07,25351559471201609,ANALGESICOS NARCOTICOS,10555143000113,GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.,CLORIDRATO DE TRAMADOL +  DICLOFENACO SÓDICO
128,ADREN,SIMILAR,113430001,2028-01-06,2500100141686,MEDICAMENTOS C/ ACAO NO MIOCARDIO,19570720000110,HIPOLABOR FARMACEUTICA LTDA,EPINEFRINA
129,ADVANTAN,NOVO,185690010,2028-01-04,25351711143201918,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,11424477000110,LEO PHARMA LTDA,ACEPONATO DE METILPREDNISOLONA
130,ADVATE,BIOLÓGICO,106390288,2029-01-07,25351779075202010,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,60397775000174,TAKEDA PHARMA LTDA.,ALFAOCTOCOGUE
131,ADVIL,SIMILAR,101070347,2027-01-10,25351416131202016,ANALGESICOS NAO NARCOTICOS,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,IBUPROFENO
132,ADYNOVATE,BIOLÓGICO,106390297,2030-01-01,25351779248202008,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,60397775000174,TAKEDA PHARMA LTDA.,ALFARURIOCTOCOGUE PEGOL
133,AERODINI,SIMILAR,103700096,2026-01-03,250000003279609,BRONCODILATADORES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,SULFATO DE SALBUTAMOL
134,AERODIVENT,SIMILAR,103700631,2025-01-06,25351640423201411,BRONCODILATADORES,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,BROMETO DE IPRATRÓPIO
135,AEROFRIN,SIMILAR,117170009,2029-01-06,250000164699804,BRONCODILATADORES,25773037000183,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,SULFATO DE SALBUTAMOL MICRONIZADO
136,AEROLIN,,101070226,2026-01-08,25351108915200445,BRONCODILATADORES,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,SOLUCAO DE SALBUTAMOL +  SULFATO DE SALBUTAMOL
137,AEROTRAT,SIMILAR,107150015,2027-01-07,2599200841672,BRONCODILATADORES,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,SULFATO DE SALBUTAMOL
138,AFINITOR,NOVO,100681065,2029-01-06,25351571868200804,ANTINEOPLASICO,56994502000130,NOVARTIS BIOCIENCIAS S.A,EVEROLIMO
139,AFOLIC,ESPECÍFICO,138410050,2026-01-12,25351753177200986,ANTIANEMICOS SIMPLES,02456955000183,NATULAB LABORATÓRIO S.A,ÁCIDO FÓLICO
140,AFOLIC INFANTIL,ESPECÍFICO,138410045,2025-01-12,25351484055201096,ANTIANEMICOS SIMPLES,02456955000183,NATULAB LABORATÓRIO S.A,ÁCIDO FÓLICO
141,AFOPIC,ESPECÍFICO,103700157,2026-01-12,250000284319669,ANTIANEMICOS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ÁCIDO FÓLICO
142,AFRAT,SIMILAR,102980425,2026-01-02,25351120874201518,SUPRESSORES DA REABSORCAO OSSEA,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,IBANDRONATO DE SÓDIO
143,AFREZZA,BIOLÓGICO,133480002,2029-01-06,25351600824201781,ANTIDIABETICOS,04752991000110,BIOMM SA,INSULINA HUMANA
144,AFRIN,NOVO,170560112,2025-01-03,25351063419201701,DESCONGESTIONANTES NASAIS TOPICOS,18459628000115,BAYER S.A.,CLORIDRATO DE OXIMETAZOLINA
145,AFSTYLA,BIOLÓGICO,101510130,2039-01-12,25351810172201872,OUTROS PRODUTOS ANTI-HEMORRAGICOS,62969589000198,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,ALFALONOCTOCOGUE
146,AFTINE,SIMILAR,115600080,2025-01-07,250000092349993,PRODUTOS PARA OROFARINGE,17562075000169,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,CLORIDRATO DE PROCAÍNA +  MENTOL +  SULFATO DE NEOMICINA +  TARTARATO DE BISMUTO E SÓDIO
147,AGAROL,,157210003,2015-01-12,25351266458200755,LAXANTES IRRITANTES OU ESTIMULANTES,59748988000114,JOHNSON & JOHNSON INDUSTRIAL LTDA.,AGAR-AGAR +  PICOSSULFATO DE SÓDIO +  ÓLEO MINERAL LEVE
148,AGIOLAX,FITOTERÁPICO,188300049,2025-01-06,25351067920201896,LAXANTES INCREMENTADORES DO BOLO INTESTINAL,11643096000122,MYLAN LABORATORIOS LTDA,PLANTAGO OVATA FORSSK. +  SENNA ALEXANDRINA MILL.
149,AGLITIL,SIMILAR,126750390,2030-01-06,25351731625201986,ANTIDIABETICOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,CLORIDRATO DE PIOGLITAZONA
150,AGLUCOSE,SIMILAR,135690035,2028-01-02,25351213147200289,ANTIDIABETICOS,00923140000131,EMS SIGMA PHARMA LTDA,ACARBOSE
151,AGOXOM,SIMILAR,112780082,2030-01-04,25351505467201919,ANTIDEPRESSIVOS,42374207000176,LABORATÓRIOS SERVIER DO BRASIL LTDA,AGOMELATINA
152,AGRASTAT,NOVO,137640120,2030-01-11,25351065824200997,ANTIAGREGANTE PLAQUETARIO,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CLORIDRATO DE TIROFIBANA
153,AGRYLIN,NOVO,106390302,2027-01-12,25351778268202053,OUTROS AGENTES ANTINEOPLÁSICOS,60397775000174,TAKEDA PHARMA LTDA.,CLORIDRATO DE ANAGRELIDA
154,AGUA INGLESA CATARINENSE,FITOTERÁPICO,100660002,2029-01-10,2599100890379,FITOTERAPICO COMPOSTO,84684620000187,LABORATORIO CATARINENSE LTDA,CINCHONA CALISAYA WEDD.
155,AGUA PARA INJETAVEIS,ESPECÍFICO,116370084,2029-01-07,25351325198201314,DILUENTES E VEICULOS DE MEDICAMENTOS,58430828000160,BLAU FARMACÊUTICA S.A.,ÁGUA PARA INJETÁVEIS
156,AGUA PARA INJEÇAO,ESPECÍFICO,102980539,2025-01-05,25351606944202098,DILUENTES E VEICULOS DE MEDICAMENTOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,ÁGUA PARA INJEÇÃO
157,AGUA PARA INJEÇÃO,ESPECÍFICO,117720024,2025-01-02,2.53513E+16,DILUENTES E VEICULOS DE MEDICAMENTOS,01784792000103,EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,ÁGUA ESTÉRIL PARA INJEÇÃO +  ÁGUA PARA INJEÇÃO
158,AGUD,GENÉRICO,109740273,2028-01-11,25351368050201870,ANALGESICOS NARCOTICOS,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,FOSFATO DE CODEÍNA +  PARACETAMOL
159,AH-ZUL,SIMILAR,167730460,2026-01-10,25351375923201558,VASODILATADORES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CITRATO DE SILDENAFILA
160,AILUK,SIMILAR,110130293,2032-01-03,25351850164202164,ANTIASMATICOS,44363661000157,GLENMARK FARMACÊUTICA LTDA,DIPROPIONATO DE BECLOMETASONA
161,AIPRI,GENÉRICO,178170852,2028-01-01,25351658662201771,ANTIPSICOTICOS,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,ARIPIPRAZOL
162,AIRES,SIMILAR,100431371,2029-01-07,25351049681202198,EXPECTORANTES BALSAMICOS E MUCOLITICO,61190096000192,EUROFARMA LABORATÓRIOS S.A.,ACETILCISTEÍNA
163,AIRES,SIMILAR,100431373,2029-01-06,25351064941202155,EXPECTORANTES BALSAMICOS E MUCOLITICO,61190096000192,EUROFARMA LABORATÓRIOS S.A.,ACETILCISTEÍNA
164,AIXA,SIMILAR,183260006,2028-01-03,25351696698201417,ANTICONCEPCIONAIS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,ACETATO DE CLORMADINONA +  ETINILESTRADIOL
165,AJOVY,BIOLÓGICO,155730050,2029-01-12,25351802291201851,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05333542000108,TEVA FARMACÊUTICA LTDA.,FREMANEZUMABE
166,AKALMESE,FITOTERÁPICO,144930061,2031-01-09,25351662077202151,ANSIOLITICOS SIMPLES + FITOTERAPICO SIMPLES,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.,PASSIFLORA INCARNATA L.
167,AKSSUS,SIMILAR,106460217,2029-01-06,25351003769201949,ANTINEOPLASICO,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,PACLITAXEL
168,AKYNZEO,NOVO,191980008,2027-01-12,25351257193201695,ANTIEMÉTICOS E ANTINAUSEANTES,15127898000130,MUNDIPHARMA BRASIL PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA,CLORIDRATO DE PALONOSETRONA +  NETUPITANTO
169,ALANDRE,SIMILAR,167730666,2031-01-03,25351421036201640,PROGESTAGENOS SIMPLES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,DIENOGESTE
170,ALBEL,SIMILAR,154230044,2029-01-08,25351017583200318,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,ALBENDAZOL
171,ALBEL,SIMILAR,154230323,2031-01-11,25351503534202177,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,ALBENDAZOL
172,ALBENDAZOL,GENÉRICO,125680029,2026-01-06,253510088040134,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,73856593000166,PRATI DONADUZZI & CIA LTDA,ALBENDAZOL
173,ALBENDAZOL,GENÉRICO,102350513,2026-01-08,253510174590139,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,57507378000365,EMS S/A,ALBENDAZOL
174,ALBENDAZOL,GENÉRICO,125680052,2027-01-07,253510259170177,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,73856593000166,PRATI DONADUZZI & CIA LTDA,ALBENDAZOL
175,ALBENDAZOL,GENÉRICO,102350662,2029-01-02,25351053485200336,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,57507378000365,EMS S/A,ALBENDAZOL
176,ALBENDAZOL,GENÉRICO,103700492,2026-01-04,25351048548200685,ALBENDAZOL + ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ALBENDAZOL
177,ALBENDAZOL,GENÉRICO,126750102,2026-01-04,25351338300200522,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,ALBENDAZOL
178,ALBENDAZOL,GENÉRICO,167730294,2025-01-08,25351652550201094,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,ALBENDAZOL
179,ALBENDAZOL,GENÉRICO,112130396,,25351302972200761,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,53162095000106,BIOSINTÉTICA FARMACÊUTICA LTDA,
180,ALBENDAZOL,GENÉRICO,143810187,2026-01-06,25351575389201204,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,02814497000107,CIMED INDUSTRIA S.A,ALBENDAZOL
181,ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL,GENÉRICO,103700313,2025-01-08,253510085410046,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ALBENDAZOL
182,ALBENTEL,SIMILAR,103700676,2026-01-03,25351751866201437,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ALBENDAZOL
183,ALBENTEL,SIMILAR,103700685,2026-01-05,25351753858201425,ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ALBENDAZOL
184,ALBISTIN,SIMILAR,107150112,2026-01-02,250000026739541,ANTIMICOTICO,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,NISTATINA
185,ALBOCRESIL,NOVO,178170908,2026-01-08,25351109983202122,PRODUTOS GINECOLOGICOS ANTINFECCIOSOS TOPICOS SIMPLES,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,POLICRESULENO +  POLICRESULENO A 36%
186,ALBUMAX,SIMILAR,116370049,2026-01-09,253510227170091,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,58430828000160,BLAU FARMACÊUTICA S.A.,ALBUMINA HUMANA
187,ALBUMINA HUMANA,SIMILAR,102980204,2002-01-03,250000227979698,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,
188,ALBUMINA HUMANA,SIMILAR,125760010,2002-01-09,250000261589619,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,68949239000146,UNITED MEDICAL LTDA,
189,ALBUMINA HUMANA GRIFOLS,NOVO,136410001,2025-01-12,250000035399502,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,02513899000171,GRIFOLS BRASIL LTDA,ALBUMINA HUMANA
190,ALBUMINA HUMANA HEMOBRÁS,NOVO,193040002,2031-01-12,25351703906202163,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",07607851000146,EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA,ALBUMINA HUMANA
191,ALBUMINA SÉRICA HUMANA NORMAL,BIOLÓGICO,106390295,2025-01-12,25351779247202055,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,60397775000174,TAKEDA PHARMA LTDA.,ALBUMINA HUMANA
192,ALBUNEX,NOVO,113980011,2005-01-03,250000197199525,PRODUTOS PARA DIAGNOSTICO POR IMAGEM,30153811000193,GUERBET IMAGEM DO BRASIL LTDA,
193,ALCACHOFRA  HERBARIUM,FITOTERÁPICO,118600042,2028-01-05,25351011446200361,COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES,78950011000120,HERBARIUM LABORATORIO BOTANICO LTDA,CYNARA SCOLYMUS L.
194,ALCACHOFRA ASPEN PHARMA,FITOTERÁPICO,137640116,2029-01-12,25351382148200908,COLAGOGOS E COLERETICOS,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,CYNARA SCOLYMUS L.
195,ALCACHOFRA MULTILAB,FITOTERÁPICO,118190119,2028-01-06,25351363220201112,COLAGOGOS E COLERETICOS,92265552000140,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,CYNARA SCOLYMUS L.
196,ALCACHOFRA NATULAB,FITOTERÁPICO,138410056,2028-01-07,25351199493201218,COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES,02456955000183,NATULAB LABORATÓRIO S.A,CYNARA SCOLYMUS L.
197,ALCACHOFRA VIDORA,FITOTERÁPICO,104730042,2029-01-07,25351149445201704,COLAGOGOS E COLERETICOS,92762277000170,VIDORA FARMACÊUTICA LTDA,CYNARA SCOLYMUS L.
198,ALCACHOFRA VITAMED,FITOTERÁPICO,116950040,2031-01-07,25351856729201811,COLAGOGOS E COLERETICOS,29346301000153,LABORATÓRIO FARMACÊUTICO VITAMED LTDA,CYNARA SCOLYMUS L.
199,ALCACHOFRAX,FITOTERÁPICO,100663378,2026-01-07,250000087379979,COLAGOGOS E COLERETICOS,84684620000187,LABORATORIO CATARINENSE LTDA,CYNARA SCOLYMUS L.
200,ALCAGEST,FITOTERÁPICO,144930033,2028-01-11,25351025791200382,COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES,01858973000129,AIRELA INDÚSTRIA FARMACÊUTICA LTDA.,CYNARA SCOLYMUS L.
201,ALCAHERB,FITOTERÁPICO,105730741,2028-01-03,25351107071202035,COLAGOGOS E COLERETICOS + FITOTERAPICO SIMPLES,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,CYNARA SCOLYMUS L.
202,ALCYTAM,SIMILAR,105250016,2028-01-05,25351202949200263,ANTIDEPRESSIVOS,33078528000132,TORRENT DO BRASIL LTDA,BROMIDRATO DE CITALOPRAM
203,ALDACTONE,NOVO,121100419,2026-01-10,25351097372201703,DIURETICOS,61072393000133,WYETH INDÚSTRIA FARMACÊUTICA LTDA,ESPIRONOLACTONA
204,ALDAZIDA,NOVO,121100427,2025-01-01,25351097710201701,ANTI-HIPERTENSIVOS,61072393000133,WYETH INDÚSTRIA FARMACÊUTICA LTDA,ESPIRONOLACTONA +  HIDROCLOROTIAZIDA
205,ALDIJET,SIMILAR,103720265,2025-01-12,25351726423201416,ANTICONCEPCIONAIS,43312503000105,SUPERA FARMA LABORATÓRIOS S.A,ALGESTONA ACETOFENIDA +  ENANTATO DE ESTRADIOL
206,ALDOMET,NOVO,137640117,2025-01-02,25351266375200925,ANTI-HIPERTENSIVOS SIMPLES,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,METILDOPA
207,ALDOSTERIN,SIMILAR,137640040,2027-01-04,253510389020132,ANTI-HIPERTENSIVOS,02433631000120,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,ESPIRINOLACTONA +  ESPIRONOLACTONA
208,ALDURAZYME,BIOLÓGICO,183260344,2025-01-08,25351190077201921,ENZIMA PARA REPOSIÇAO,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,LARONIDASE
209,ALEKTOS,NOVO,178170902,2026-01-04,25351109991202179,ANTI-HISTAMINICOS SISTEMICOS,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,BILASTINA
210,ALEKTOS PED,NOVO,178170909,2030-01-03,25351110097202141,ANTI-HISTAMINICOS SISTEMICOS,61082426000207,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,BILASTINA
211,ALENDIL,SIMILAR,103900123,2028-01-08,250000052969818,SUPRESSORES DA REABSORCAO OSSEA,33349473000158,FARMOQUÍMICA S/A,ALENDRONATO SÓDICO TRIHIDRATADO
212,ALENDIL CÁLCIO D,NOVO,103900175,2026-01-01,25351072022200535,VITAMINAS E SUPLEMENTOS MINERAIS,33349473000158,FARMOQUÍMICA S/A,CARBONATO DE CÁLCIO +  COLECALCIFEROL +  ALENDRONATO DE SÓDIO TRI-HIDRATADO
213,ALENDRONATO DE SODIO,GENÉRICO,103700604,2028-01-12,25351208937201001,SUPRESSORES DA REABSORCAO OSSEA,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,ALENDRONATO DE SÓDIO
214,ALENDRONATO DE SODIO,GENÉRICO,110390197,2025-01-01,25351149857201461,SUPRESSORES DA REABSORCAO OSSEA,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,ALENDRONATO DE SÓDIO TRI-HIDRATADO
215,ALENDRONATO DE SODIO,GENÉRICO,105730675,2028-01-08,25351011436201993,SUPRESSORES DA REABSORCAO OSSEA,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,ALENDRONATO DE SÓDIO
216,ALENDRONATO DE SÓDIO,GENÉRICO,167730074,2029-01-02,25351671288200816,SUPRESSORES DA REABSORCAO OSSEA,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,ALENDRONATO DE SÓDIO TRI-HIDRATADO
217,ALENDRONATO DE SÓDIO,GENÉRICO,155840415,2028-01-09,25351751639201092,SUPRESSORES DA REABSORCAO OSSEA,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,ALENDRONATO DE SÓDIO TRI-HIDRATADO
218,ALENDRONATO DE SÓDIO,GENÉRICO,102351128,2026-01-03,25351490882201529,SUPRESSORES DA REABSORCAO OSSEA,57507378000365,EMS S/A,ALENDRONATO DE SÓDIO TRI-HIDRATADO
219,ALENDRONATO DE SÓDIO,GENÉRICO,126750225,2026-01-10,25351490858201590,SUPRESSORES DA REABSORCAO OSSEA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,ALENDRONATO DE SÓDIO TRI-HIDRATADO
220,ALENDRONATO DE SÓDIO,GENÉRICO,105830829,2026-01-11,25351482017201517,SUPRESSORES DA REABSORCAO OSSEA,45992062000165,GERMED FARMACEUTICA LTDA,ALENDRONATO DE SÓDIO TRI-HIDRATADO
221,ALENTHUS XR,SIMILAR,183260010,2027-01-01,25351664127201431,ANTIDEPRESSIVOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLORIDRATO DE VENLAFAXINA
222,ALERADINA,SIMILAR,105830850,2027-01-01,25351204140201671,ANTI-HISTAMINICOS SISTEMICOS,45992062000165,GERMED FARMACEUTICA LTDA,DESLORATADINA
223,ALERFIN,SIMILAR,100580104,2028-01-05,25351010274200317,CORTICOSTEROIDES TOPICOS,61363032000146,CHIESI FARMACÊUTICA LTDA,DIPROPIONATO DE BECLOMETASONA
224,ALERGALIV,SIMILAR,167730251,2025-01-12,25351661876201015,ANTIALERGICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,LORATADINA
225,ALERGCORTEM,SIMILAR,117170047,2013-01-09,25351024470200361,GLICOCORTICOIDES SISTEMICOS,25773037000183,PHARMASCIENCE INDUSTRIA FARMACEUTICA S.A,PREDNISONA
226,ALERGIDEX,SIMILAR,155840128,2028-01-12,25351555983201142,ANTI-HISTAMINICOS SISTEMICOS,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,BETAMETASONA +  MALEATO DE DEXCLORFENIRAMINA
227,ALERGOMINE,SIMILAR,143810149,2025-01-04,25351286818200816,ANTIALERGICOS,02814497000107,CIMED INDUSTRIA S.A,MALEATO DE DEXCLORFENIRAMINA
228,ALEVO,SIMILAR,103720251,2025-01-08,25351180241201266,ANTIBIOTICOS SISTEMICOS SIMPLES,43312503000105,SUPERA FARMA LABORATÓRIOS S.A,LEVOFLOXACINO HEMIIDRATADO
229,ALEVO,SIMILAR,103720270,2026-01-04,25351919615201628,ANTIBIOTICOS SISTEMICOS SIMPLES,43312503000105,SUPERA FARMA LABORATÓRIOS S.A,LEVOFLOXACINO HEMIIDRATADO
230,ALFAEPOETINA,BIOLÓGICO,110630110,2030-01-04,25351023036200525,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ALFAEPOETINA
231,ALFAEPOETINA,BIOLÓGICO,116370059,2030-01-04,25351195167200261,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,58430828000160,BLAU FARMACÊUTICA S.A.,ALFAEPOETINA +  ERITROPOETINA HUMANA RECOMBINANTE
232,ALFAESTRADIOL,GENÉRICO,106460190,2028-01-01,25351475740201014,ANTIALOPECIA,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,ALFAESTRADIOL
233,ALFAINTERFERONA 2B (RECOMBINANTE),NOVO,105730528,2029-01-01,25351689303201846,IMUNOMODULADOR,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,ALFAINTERFERONA 2B
234,ALFAINTERFERONA 2b,BIOLÓGICO,110630111,2025-01-04,25351050387200517,OUTROS PRODUTOS COM ACAO IMUNOPROTETORA,33781055000135,FUNDAÇÃO OSWALDO CRUZ,ALFAINTERFERONA 2B
235,ALFAST,SIMILAR,102980132,2029-01-09,250000158939238,ANALGESICOS NARCOTICOS,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,CLORIDRATO DE ALFENTANILA MONOIDRATADA
236,ALFRON,SIMILAR,135690701,2027-01-01,25351402843201582,ANSIOLITICOS SIMPLES,00923140000131,EMS SIGMA PHARMA LTDA,ALPRAZOLAM
237,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,GENÉRICO,102350783,2025-01-11,25351260934200562,ANTICONCEPCIONAIS,57507378000365,EMS S/A,ALGESTONA ACETOFENIDA +  ENANTATO DE ESTRADIOL
238,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,GENÉRICO,100430986,2028-01-02,25351010214200710,ANTICONCEPCIONAIS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,ALGESTONA ACETOFENIDA +  ENANTATO DE ESTRADIOL
239,ALGEXIN COMPOSTO,SIMILAR,143810048,2027-01-03,2599201895171,ANTIESPASMODICOS,02814497000107,CIMED INDUSTRIA S.A,BUTIL BROMETO DE ESCOPOLAMINA +  DIPIRONA MONOIDRATADA
240,ALGICOD,SIMILAR,100431366,2026-01-10,25351049634202144,ANALGESICOS NARCOTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,FOSFATO DE CODEÍNA +  PARACETAMOL
241,ALGIE,SIMILAR,100431353,2028-01-07,25351833305202184,ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,CETOPROFENO
242,ALGILIVE,SIMILAR,105730003,2032-01-04,25351855825202148,ANTINFLAMATORIOS ANTIREUMATICOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,LISINATO DE CETOPROFENO
243,ALGOYECT,SIMILAR,105750059,2006-01-08,253510056710126,ANTINFLAMATORIOS,61186136000122,VALEANT FARMACÊUTICA DO BRASIL LTDA,CETOPROFENO
244,ALGY-FLANDERIL,SIMILAR,103920065,2025-01-05,250000164739954,ANTINFLAMATORIOS ANTIREUMATICOS,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,IBUPROFENO
245,ALICURA,SIMILAR,100660047,2028-01-11,2599200675233,ANALGESICOS NAO NARCOTICOS,84684620000187,LABORATORIO CATARINENSE LTDA,CAFEÍNA +  ÁCIDO ACETILSALICÍLICO
